,CAND_ID,CAND_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,SPEC_ELECTION,PRIM_ELECTION,RUN_ELECTION,GEN_ELECTION,GEN_ELECTION_PRECENT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,year,cand_type
2247,H0OK01147,"ASAMOA-CAESAR, KOJO",C,1,DEM,194355.24,0.0,210928.26,0.0,0.0,-5636.58,0.0,0.0,26000.0,0.0,37000.0,1500.0,158609.22,OK,1.0,,,,,,9696.02,50.0,12/31/2020,0.0,0.0,2020,H
2252,H2OK01143,"BRIDENSTINE, JAMES FREDERICK",I,2,REP,143.42,0.0,7473.1,2000.0,86618.37,79288.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,1.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2253,H8OK01124,"COLEMAN, ANDY",O,2,REP,2231.3,0.0,21061.82,500.0,18830.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,1.0,,,,,,0.0,0.0,09/30/2020,2700.0,0.0,2020,H
2254,H8OK01157,"HERN, KEVIN",I,2,REP,1423804.46,16830.9,1160066.41,0.0,65659.62,329397.67,0.0,0.0,0.0,0.0,310000.0,1114750.0,798750.25,OK,1.0,,,,,,598101.0,0.0,12/31/2020,19700.0,0.0,2020,H
2256,H0OK02210,"LANIER, DANYELL",C,1,DEM,42022.71,0.0,42015.27,0.0,0.0,7.44,189.0,3650.0,0.0,0.0,0.0,3650.0,33665.52,OK,2.0,,,,,,3625.0,0.0,12/31/2020,0.0,0.0,2020,H
2257,H4OK02089,"BOREN, DAVID DANIEL",C,1,DEM,187973.9,0.0,232583.99,0.0,279877.5,235267.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,2.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2258,H8OK02148,"NICHOLS, JASON",C,1,DEM,9.9,0.0,10246.64,0.0,10236.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,2.0,,,,,,0.0,0.0,06/30/2020,500.0,0.0,2020,H
2260,H0OK02228,"SILK, JOSEPH WESLEY",C,2,REP,29015.66,0.0,29015.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27923.0,OK,2.0,,,,,,0.0,0.0,08/19/2020,0.0,0.0,2020,H
2261,H2OK02083,"MULLIN, MARKWAYNE MR.",I,2,REP,1670650.65,219067.29,1088383.88,0.0,28043.18,610309.95,0.0,0.0,0.0,0.0,0.0,0.0,364513.65,OK,2.0,,,,,,1086125.01,0.0,12/31/2020,7500.0,2000.0,2020,H
2262,H6OK02233,"JACKSON, JARRIN DALE",C,2,REP,8.26,0.0,0.0,0.0,301.74,310.0,0.0,0.0,0.0,0.0,0.0,54914.75,8.26,OK,2.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2263,H0OK02236,"CASTALDO, RICHIE",C,3,LIB,0.0,0.0,1425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11328.0,0.0,OK,2.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2264,H8OK02197,"CASTALDO, RICHARD MICHAEL",C,3,LIB,0.0,0.0,1425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11328.0,0.0,OK,2.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2265,H4OK06056,"LUCAS, FRANK D.",I,2,REP,881729.37,0.0,1045125.94,2000.0,445575.94,282179.37,0.0,0.0,0.0,0.0,0.0,0.0,129515.2,OK,3.0,,,,,,750250.0,0.0,12/31/2020,2700.0,5000.0,2020,H
2266,H8OK04094,"BRANNON, MARY",C,1,DEM,2956.44,0.0,6638.97,0.0,906.6,1733.79,7.0,2484.0,0.0,5040.0,0.0,396.0,140.0,OK,4.0,,,,,,0.0,325.14,12/30/2020,0.0,0.0,2020,H
2267,H2OK04055,"COLE, TOM",I,2,REP,1816062.45,0.0,1757230.27,0.0,1218357.22,1277189.4,0.0,0.0,0.0,0.0,0.0,0.0,829525.0,OK,4.0,,,,,,985100.0,0.0,12/31/2020,2800.0,0.0,2020,H
2268,H2OK04113,"NUTTLE, MARC",C,2,REP,2600.0,0.0,2553.9,0.0,24.97,71.07,0.0,2600.0,0.0,0.0,0.0,217635.56,0.0,OK,4.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2270,H0OK05155,"GUILD, THOMAS EUGENE",C,1,DEM,12943.38,0.0,12941.24,0.0,-2.14,0.0,5200.0,5075.0,0.0,0.0,0.0,0.0,2668.38,OK,5.0,,,,,,0.0,0.0,09/30/2020,0.0,0.0,2020,H
2271,H8OK05109,"HORN, KENDRA",I,1,DEM,5980141.93,538338.9,5976536.82,0.0,99492.0,103097.11,0.0,0.0,0.0,0.0,0.0,17500.0,4480335.94,OK,5.0,,,,,,947237.06,8545.03,12/31/2020,22906.56,1750.0,2020,H
2272,H0OK05114,"LANKFORD, JAMES PAUL MR.",C,2,REP,822043.87,0.0,541522.98,0.0,632654.3,913175.19,0.0,0.0,0.0,0.0,0.0,0.0,305815.22,OK,5.0,,,,,,500900.0,0.0,12/31/2020,5663.05,7850.0,2020,H
2273,H0OK05197,"GREENE, DAVID",C,2,REP,6553.85,0.0,6553.85,0.0,0.0,0.0,4168.85,0.0,0.0,0.0,0.0,0.0,2385.0,OK,5.0,,,,,,0.0,0.0,03/31/2020,0.0,0.0,2020,H
2274,H0OK05205,"BICE, STEPHANIE",C,2,REP,3779470.46,226659.5,3567879.35,70759.65,0.0,211591.11,0.0,0.0,0.0,0.0,0.0,0.0,3009931.21,OK,5.0,,,,,,536350.0,6200.0,12/31/2020,52420.85,6200.0,2020,H
2275,H0OK05213,"NEESE, TERRY",C,2,REP,1732344.74,0.0,1732235.19,0.0,0.0,109.55,131694.88,700000.0,0.0,0.0,0.0,500000.0,875926.94,OK,5.0,,,,,,23500.0,0.0,12/31/2020,32425.0,1500.0,2020,H
2276,H0OK05247,"HILL, DAVID KIMMELL SR.",C,2,REP,656965.67,0.0,656965.67,0.0,0.0,0.0,17133.89,0.0,0.0,0.0,0.0,0.0,624924.85,OK,5.0,,,,,,14000.0,0.0,12/09/2020,7889.0,0.0,2020,H
2277,H0OK05254,"BARRESI, JANET",C,2,REP,632956.65,0.0,632956.65,0.0,0.0,0.0,880.0,500000.0,0.0,6566.63,0.0,0.0,130410.65,OK,5.0,,,,,,1000.0,0.0,11/25/2020,5700.0,0.0,2020,H
2278,H0OK05262,"VANSANT, MERIDETH",C,2,REP,59363.15,0.0,60281.13,0.0,917.98,0.0,4206.45,0.0,0.0,0.0,0.0,0.0,54731.62,OK,5.0,,,,,,0.0,0.0,06/01/2020,0.0,0.0,2020,H
2279,H0OK05270,"RAHIMI, MILES V",C,2,REP,59497.52,0.0,57147.34,0.0,0.0,2350.18,0.0,39500.0,0.0,10939.36,0.0,28560.64,19997.52,OK,5.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2280,H0OK05288,"LANDON, SHELDON (SHELLI) ELIZABETH DR ",C,2,REP,11535.23,0.0,13682.02,0.0,0.0,-2146.79,1900.34,800.0,0.0,0.0,0.0,8931.71,8834.89,OK,5.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2281,H0OK05296,"BALLARD, MICHAEL",C,2,REP,1725.0,0.0,2998.59,0.0,968.75,-304.84,0.0,0.0,0.0,0.0,0.0,0.0,1725.0,OK,5.0,,,,,,0.0,0.0,06/10/2020,0.0,0.0,2020,H
2282,H0OK05304,"MERRICK, JAKE A",C,2,REP,8564.85,0.0,8564.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8564.85,OK,5.0,,,,,,0.0,0.0,07/15/2020,0.0,0.0,2020,H
2284,H6OK05228,"CALVEY, KEVIN",O,2,REP,0.0,0.0,0.0,0.0,773.08,773.08,0.0,0.0,0.0,0.0,0.0,330976.41,0.0,OK,5.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2285,H0OR01160,"SIEBE, AMANDA NICOLE MS",C,1,DEM,8794.7,0.0,8965.84,0.0,177.16,5.97,0.0,0.0,0.0,0.0,0.0,0.0,8794.7,OR,1.0,,,,,,0.0,0.0,07/01/2020,0.0,0.0,2020,H
2286,H0OR01186,"BRIONES, HEIDI",C,1,DEM,24778.93,0.0,22729.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24778.93,OR,1.0,,,,,,0.0,0.0,06/18/2020,0.0,0.0,2020,H
2287,H2OR01133,"BONAMICI, SUZANNE",I,1,DEM,961897.39,0.0,867300.6,161200.0,458748.99,553345.78,0.0,0.0,0.0,0.0,0.0,0.0,401897.39,OR,1.0,,,,,,560000.0,0.0,12/31/2020,1674.0,1000.0,2020,H
2288,H0OR01194,"CHRISTENSEN, CHRIS C MR.",C,2,REP,243.72,0.0,771.77,0.0,528.05,0.0,0.0,0.0,0.0,0.0,100.0,4475.02,243.72,OR,1.0,,,,,,0.0,0.0,11/20/2020,0.0,0.0,2020,H
2290,H2OR01240,"RUSS, DAVID",,2,REP,153.0,0.0,53.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,OR,1.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2291,H8OR01221,"GRIFFITH, GEORGE",C,2,REP,0.0,0.0,162.09,0.0,162.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OR,1.0,,,,,,0.0,0.0,03/31/2020,0.0,0.0,2020,H
2292,H0OR02119,"HOLM, JOHN PAUL",O,1,DEM,51610.82,0.0,56879.1,0.0,3846.95,-1421.33,0.0,51150.0,0.0,0.0,3806.73,51190.22,95.0,OR,2.0,,,,,,0.0,0.0,09/30/2020,0.0,0.0,2020,H
2293,H0OR02267,"SPENSER, ALEX",O,1,DEM,25854.68,0.0,25524.55,0.0,0.0,330.13,12.77,1950.0,0.0,0.0,0.0,1950.0,16511.57,OR,2.0,,,,,,1069.35,5925.0,12/31/2020,0.0,0.0,2020,H
2295,H8OR02187,"MASON, RAZ",C,1,DEM,5775.0,0.0,6942.59,0.0,0.0,-1167.59,3000.0,0.0,0.0,0.0,0.0,0.0,2775.0,OR,2.0,,,,,,0.0,0.0,01/23/2020,0.0,0.0,2020,H
2296,H0OR02127,"BENTZ, CLIFF",O,2,REP,1452634.25,0.0,1363581.04,0.0,0.0,89053.69,1899.7,100000.0,0.0,0.0,0.0,53700.0,1038477.98,OR,2.0,,,,,,310356.82,0.0,12/31/2020,0.0,0.0,2020,H
2297,H0OR02135,"ATKINSON, JASON",O,2,REP,301114.1,0.0,312843.15,0.0,0.0,-11729.05,0.0,0.0,0.0,0.0,0.0,105252.01,300934.1,OR,2.0,,,,,,0.0,0.0,09/30/2020,13600.0,0.0,2020,H
2298,H0OR02150,"BUEHLER, KNUTE",O,2,REP,1599076.22,0.0,1595465.02,0.0,0.0,3611.2,13747.38,300000.0,0.0,0.0,0.0,272379.75,1227416.27,OR,2.0,,,,,,42500.0,0.0,12/31/2020,131200.0,0.0,2020,H
2299,H0OR02168,"CRUMPACKER, JIMMY",O,2,REP,998842.48,0.0,998842.48,0.0,0.0,0.0,400.0,307700.0,0.0,0.0,0.0,0.0,667742.48,OR,2.0,,,,,,0.0,0.0,11/20/2020,201449.99,0.0,2020,H
2300,H0OR02184,"SMITH, JEFFERY G",O,2,REP,30964.36,0.0,41966.01,0.0,0.0,-12001.65,8065.0,12000.0,0.0,0.0,0.0,12000.0,680.0,OR,2.0,,,,,,0.0,0.0,05/27/2020,0.0,0.0,2020,H
2301,H0OR02226,"LIVINGSTON, JUSTIN",O,2,REP,8885.29,0.0,8905.21,0.0,100.0,80.08,0.0,0.0,0.0,0.0,0.0,0.0,8885.29,OR,2.0,,,,,,0.0,0.0,06/30/2020,0.0,0.0,2020,H
2302,H6OR02116,"WALDEN, GREGORY P. MR.",I,2,REP,1642609.97,126314.8,1874515.89,0.0,1420205.94,1188300.02,0.0,0.0,0.0,0.0,0.0,0.0,478480.66,OR,2.0,,,,,,1024200.0,0.0,12/31/2020,157200.0,118000.0,2020,H
2303,H0OR03125,"LEE, ALBERT MR.",C,1,DEM,102339.88,0.0,102339.88,0.0,0.0,0.0,10.0,440.0,2450.0,440.0,2450.0,3194.12,97907.86,OR,3.0,,,,,,50.0,0.0,06/30/2020,30.0,0.0,2020,H
2304,H0OR03158,"WILCOX, DANE",C,1,DEM,725.0,0.0,50.0,0.0,0.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,OR,3.0,,,,,,0.0,0.0,03/31/2020,0.0,0.0,2020,H
2305,H6OR03064,"BLUMENAUER, EARL",I,1,DEM,1828860.71,95100.0,1963949.31,0.0,892433.4,757344.8,0.0,0.0,0.0,0.0,0.0,0.0,722650.24,OR,3.0,,,,,,1005837.0,0.0,12/31/2020,12005.44,2200.0,2020,H
2306,H8OR03060,"BARNETT, CHARLES",C,1,DEM,7886.77,0.0,7931.77,0.0,95.74,45.74,1137.28,0.0,0.0,0.0,0.0,0.0,6749.49,OR,3.0,,,,,,0.0,0.0,05/22/2020,0.0,0.0,2020,H
2307,H0OR03166,"HECKER, FRANK",C,2,REP,14000.0,0.0,12558.2,0.0,20.0,1461.8,2500.0,10000.0,0.0,0.0,0.0,10000.0,1500.0,OR,3.0,,,,,,0.0,0.0,03/31/2020,0.0,0.0,2020,H
2308,H0OR03174,"HARBOUR, JOANNA",C,2,REP,17681.0,0.0,14502.36,0.0,0.0,3178.64,0.0,0.0,0.0,0.0,0.0,0.0,12319.0,OR,3.0,,,,,,5362.0,0.0,12/31/2020,0.0,0.0,2020,H
2309,H8OR03102,"HARRISON, THOMAS",C,2,REP,55.0,0.0,375.5,0.0,465.8,145.3,0.0,0.0,0.0,0.0,0.0,0.0,55.0,OR,3.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2310,H0OR04099,"CANNING, DOYLE",C,1,DEM,212499.47,0.0,212499.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210056.46,OR,4.0,,,,,,0.0,0.0,06/30/2020,5275.0,0.0,2020,H
2311,H6OR04047,"DEFAZIO, PETER A",I,1,DEM,5286362.26,0.0,5884593.25,0.0,1115826.13,517595.14,0.0,0.0,0.0,0.0,0.0,0.0,3040629.06,OR,4.0,,,,,,2231958.53,5000.0,12/31/2020,51062.0,45720.0,2020,H
2312,H8OR04159,"ARCANGEL, DANIEL R",C,1,DEM,0.0,0.0,0.0,0.0,167.75,167.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OR,4.0,,,,,,0.0,0.0,11/23/2020,0.0,0.0,2020,H
2313,H0OR04081,"ROBINSON, ART DR.",C,2,REP,58442.97,0.0,103904.72,73000.0,46569.19,1107.44,0.0,0.0,0.0,20000.0,0.0,18816.21,58442.97,OR,4.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2314,H0OR04107,"SKARLATOS, ALEK",C,2,REP,5462320.88,234127.42,5338964.33,78466.31,0.0,123356.55,0.0,0.0,0.0,0.0,0.0,20500.0,5105618.46,OR,4.0,,,,,,122575.0,0.0,12/31/2020,7700.0,0.0,2020,H
2315,H6OR04203,"PERKINS, JO RAE",C,2,REP,142923.6,0.0,117245.97,0.0,180.98,25858.61,1882.79,417.87,0.0,0.0,0.0,7140.41,120539.59,OR,4.0,,,,,,5365.6,7629.0,12/31/2020,330.0,0.0,2020,H
2317,H0OR05096,"GAMBA, MARK",C,1,DEM,264080.02,0.0,249121.94,0.0,0.0,14958.08,0.0,0.0,0.0,0.0,0.0,0.0,254485.35,OR,5.0,,,,,,8970.0,0.0,12/31/2020,1236.1,0.0,2020,H
2318,H0OR05112,"REYNOLDS, BLAIR",C,1,DEM,4219.8,0.0,1378.87,0.0,0.0,2840.93,0.0,0.0,0.0,0.0,0.0,0.0,4219.8,OR,5.0,,,,,,0.0,0.0,09/30/2020,0.0,0.0,2020,H
2319,H8OR05107,"SCHRADER, KURT",I,1,DEM,2034595.25,87838.06,1937976.57,0.0,2420380.51,2516499.19,0.0,0.0,0.0,0.0,0.0,0.0,433765.92,OR,5.0,,,,,,1504607.0,109.69,12/31/2020,8310.0,7500.0,2020,H
2321,H0OR05104,"COURSER, AMY RYAN",C,2,REP,232124.96,0.0,221541.97,0.0,0.0,10470.89,0.0,0.0,0.0,0.0,0.0,21661.78,225424.96,OR,5.0,,,,,,6700.0,0.0,12/31/2020,501.0,0.0,2020,H
2322,H8OR05198,"CALLAHAN, MARK ALLEN",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22800.0,0.0,OR,5.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2323,H8OR05206,"NATIONS, JOEY",C,2,REP,66282.87,0.0,66283.21,0.0,0.0,0.0,0.0,128.0,0.0,128.0,0.0,0.0,60031.92,OR,5.0,,,,,,6121.95,0.0,08/04/2020,4.0,0.0,2020,H
2324,H0PA01291,"REISS, JUDI MS.",C,1,DEM,171764.14,0.0,171764.14,0.0,0.0,0.0,15000.0,15000.0,0.0,15000.0,0.0,0.0,137414.14,PA,1.0,,,,,,1350.0,0.0,03/31/2020,18651.93,0.0,2020,H
2325,H0PA01309,"WACHSPRESS, DEBBIE",C,1,DEM,498833.7,0.0,496833.7,0.0,0.0,0.0,51163.78,50000.0,0.0,50000.0,0.0,1500.0,386606.95,PA,1.0,,,,,,200.0,0.0,12/31/2020,88688.0,200.0,2020,H
2326,H0PA01325,"FINELLO, CHRISTINA",C,1,DEM,2377879.72,27367.41,2370813.92,0.0,0.0,7065.8,4219.91,0.0,0.0,0.0,0.0,6608.0,2081214.41,PA,1.0,,,,,,247143.0,10000.0,12/31/2020,30280.95,2850.0,2020,H
2327,H0PA01333,"HURWITZ, SKYLAR",C,1,DEM,19926.04,0.0,19760.45,0.0,0.0,165.59,7050.0,0.0,0.0,0.0,0.0,0.0,12876.04,PA,1.0,,,,,,0.0,0.0,12/31/2020,10.0,0.0,2020,H
2328,H8PA01153,"BRADY, ROBERT A",I,1,DEM,21139.08,0.0,24865.12,0.0,3725.04,0.0,0.0,0.0,0.0,0.0,0.0,136733.39,0.0,PA,1.0,,,,,,0.0,0.0,03/31/2020,0.0,0.0,2020,H
2330,H0PA01317,"MEEHAN, ANDREW",C,2,REP,61740.39,0.0,59049.92,0.0,0.0,-9674.17,3630.0,200.0,0.0,0.0,0.0,200.0,57313.12,PA,1.0,,,,,,0.0,0.0,12/31/2020,500.0,0.0,2020,H
2331,H6PA08277,"FITZPATRICK, BRIAN",I,2,REP,4240717.33,558949.84,4309027.55,5000.0,116634.82,48324.6,0.0,0.0,0.0,0.0,0.0,24750.0,1871095.24,PA,1.0,,,,,,1807531.58,250.0,12/31/2020,33501.47,500.0,2020,H
2332,H0PA02091,"SNOW, SALEM",C,1,DEM,3219.22,0.0,2708.02,0.0,0.0,511.2,500.0,0.0,0.0,0.0,0.0,0.0,2719.22,PA,2.0,,,,,,0.0,0.0,12/31/2020,15.95,0.0,2020,H
2333,H4PA13199,"BOYLE, BRENDAN F",I,1,DEM,1560584.3,0.0,760250.39,100000.0,668407.46,1468741.37,0.0,0.0,0.0,0.0,0.0,0.0,405496.91,PA,2.0,,,,,,1123519.51,0.0,12/31/2020,3585.0,0.0,2020,H
2334,H8PA01245,"LAWRENCE, MICHELE",O,1,DEM,0.0,0.0,35.64,0.0,39535.55,224.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,2.0,,,,,,0.0,0.0,01/31/2020,0.0,0.0,2020,H
2335,H6PA02171,"EVANS, DWIGHT",I,1,DEM,947183.81,0.0,786062.98,0.0,21481.49,182602.32,0.0,0.0,0.0,0.0,0.0,0.0,276250.62,PA,3.0,,,,,,663355.61,4273.33,12/31/2020,174.0,2320.0,2020,H
2336,H4PA21051,"ENGLISH, PHILIP S.",I,2,REP,0.0,0.0,0.0,0.0,383.93,383.93,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,PA,3.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2338,H8PA04116,"DEAN, MADELEINE",I,1,DEM,1577146.54,4061.82,1147078.84,0.0,144526.31,574594.01,0.0,0.0,0.0,133342.48,0.0,78157.52,787166.8,PA,4.0,,,,,,782491.99,0.0,12/31/2020,5317.6,0.0,2020,H
2339,H0PA04279,"BARNETTE, KATHY",C,2,REP,1033900.56,0.0,918151.56,0.0,0.0,115749.0,2370.43,2609.67,0.0,2609.67,0.0,0.0,929211.39,PA,4.0,,,,,,39005.0,300.0,12/31/2020,10863.2,0.0,2020,H
2340,H8PA15286,"DAVID, DAN",O,2,REP,3029.21,0.0,4969.53,0.0,2164.77,224.45,0.0,0.0,0.0,0.0,0.0,268152.06,300.0,PA,4.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2341,H0PA04287,"TARSHISH, JOE MR.",C,3,IND,24199.1,0.0,23898.64,0.0,0.0,300.46,4.0,24000.0,0.0,0.0,0.0,31500.0,34.0,PA,4.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2342,H0PA05086,"LANNI, LOU",C,1,DEM,8000.0,0.0,8000.0,0.0,0.0,0.0,0.0,8000.0,0.0,3000.0,0.0,5000.0,0.0,PA,5.0,,,,,,0.0,0.0,07/15/2020,0.0,0.0,2020,H
2343,H6PA07113,"LI, LINDY",C,1,DEM,0.0,0.0,1250.0,0.0,20998.91,19748.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,5.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2344,H8PA05246,"WERTIME, DAVID",C,1,DEM,0.0,0.0,4064.21,250.0,31778.86,28607.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,5.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2349,H8PA07200,"SCANLON, MARY GAY",I,1,DEM,1479735.15,4061.82,1374969.35,0.0,113913.16,218678.96,0.0,0.0,0.0,0.0,0.0,250000.0,1077212.88,PA,5.0,,,,,,379001.0,0.0,12/31/2020,5233.92,0.0,2020,H
2350,H0PA05094,"PRUETT, DASHA",C,2,REP,108445.69,0.0,85736.53,0.0,0.0,22709.16,800.0,0.0,0.0,0.0,0.0,0.0,91095.69,PA,5.0,,,,,,5250.0,8000.0,12/31/2020,0.0,0.0,2020,H
2351,H0PA05102,"JORDAN, ROBERT",C,2,REP,25210.44,0.0,23261.11,0.0,0.0,1949.33,0.0,20000.0,0.0,0.0,0.0,20000.0,5210.0,PA,5.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2352,H8PA07135,"BILLIE, JOSEPH MICHAEL",C,2,REP,3112.26,0.0,0.0,0.0,1670.94,3505.19,0.0,0.0,0.0,0.0,0.0,0.0,3112.26,PA,5.0,,,,,,0.0,0.0,03/31/2020,0.0,0.0,2020,H
2353,H8PA06087,"HOULAHAN, CHRISSY",I,1,DEM,3577000.89,374390.86,1419800.16,0.0,952055.91,3109256.64,0.0,0.0,0.0,0.0,0.0,0.0,2109972.0,PA,6.0,,,,,,1020062.95,10065.31,12/31/2020,36668.79,4000.0,2020,H
2354,H0PA06076,"COSTELLO, RYAN A",I,2,REP,526599.11,512565.05,33165.4,0.0,0.0,493433.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,6.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2355,H0PA06142,"SIEDENBUEHL, THOMAS",C,2,REP,120600.36,0.0,120600.36,0.0,0.0,0.0,8125.26,100000.0,0.0,2000.0,0.0,98000.0,10425.1,PA,6.0,,,,,,1900.0,0.0,03/31/2020,0.0,0.0,2020,H
2357,H0PA06167,"EMMONS, JOHN MR.",C,2,REP,808984.84,0.0,801516.01,0.0,0.0,7468.83,14978.74,390000.0,0.0,199653.51,0.0,195946.49,382034.02,PA,6.0,,,,,,21500.0,0.0,12/31/2020,0.0,0.0,2020,H
2358,H2PA06114,"GERLACH, JIM",C,2,REP,3347.75,0.0,319860.5,0.0,316512.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,6.0,,,,,,0.0,0.0,09/30/2020,-5450.0,-7500.0,2020,H
2360,H0PA06175,"MCHUGH, JOHN H",C,3,IND,6165.15,0.0,4409.8,0.0,1289.91,3241.77,0.0,0.0,0.0,0.0,0.0,0.0,6165.15,PA,6.0,,,,,,0.0,0.0,12/03/2020,0.0,0.0,2020,H
2361,H2PA15099,"DAUGHERTY, RICHARD D",O,1,DEM,0.0,0.0,113.88,0.0,64.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,7.0,,,,,,0.0,0.0,09/30/2020,0.0,0.0,2020,H
2362,H8PA15187,"EDWARDS, GREG",O,1,DEM,0.0,0.0,0.0,0.0,26460.35,26460.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,7.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2363,H8PA15229,"WILD, SUSAN",I,1,DEM,4644289.9,174269.98,4591501.23,0.0,25907.69,78696.36,25.0,5000.0,0.0,5000.0,0.0,18300.0,3417373.86,PA,7.0,,,,,,1027681.99,15457.69,12/31/2020,46217.71,7534.73,2020,H
2364,H0PA07074,"WELCH, STEVEN D",O,2,REP,0.0,0.0,0.0,0.0,26.11,26.11,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,PA,7.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2365,H0PA07082,"MEEHAN, PATRICK L. MR",I,2,REP,600000.0,600000.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,7.0,,,,,,0.0,0.0,12/31/2020,0.0,0.0,2020,H
2366,H0PA07132,"SCHELLER, LISA",C,2,REP,3740779.05,54484.5,3661738.3,0.0,0.0,79040.75,1.0,2450000.0,0.0,0.0,0.0,250000.0,998798.19,PA,7.0,,,,,,231174.7,0.0,12/31/2020,7330.0,3300.0,2020,H
2367,H4PA17141,"CONNOLLY, MATTHEW D",C,2,REP,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,2760.0,0.0,0.0,0.0,PA,7.0,,,,,,0.0,0.0,04/15/2020,0.0,0.0,2020,H
2369,H8PA15260,"BROWNING, DEAN NAPIER",C,2,REP,409880.6,0.0,407383.22,0.0,6.28,2503.66,0.0,225000.0,0.0,0.0,0.0,395000.0,183880.6,PA,7.0,,,,,,1000.0,0.0,12/31/2020,16800.0,0.0,2020,H
2370,H2PA17079,"CARTWRIGHT, MATTHEW A.",I,1,DEM,3955709.11,350113.28,4214642.61,0.0,429799.06,170865.56,0.0,0.0,0.0,32200.0,0.0,242800.0,2419153.62,PA,8.0,,,,,,1173512.84,9796.74,12/31/2020,32340.42,3000.0,2020,H
2371,H0PA08189,"HAAS, HARRY",C,2,REP,14238.43,0.0,14238.43,0.0,0.0,0.0,56.43,0.0,0.0,0.0,0.0,0.0,13982.0,PA,8.0,,,,,,0.0,0.0,06/30/2020,100.0,0.0,2020,H
